[2017/05/07 20:37:28]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 5 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_link WHERE 1 ORDER BY link_id DESC  LIMIT 6 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_photograph WHERE 1 ORDER BY photo_id DESC  LIMIT 9 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 10 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_article WHERE artcate_id = 8 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_admin WHERE admin_id = 1 ; ERROR: 0 
[2017/05/07 20:39:15]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 5 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_link WHERE 1 ORDER BY link_id DESC  LIMIT 6 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_photograph WHERE 1 ORDER BY photo_id DESC  LIMIT 9 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 10 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_article WHERE artcate_id = 8 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_admin WHERE admin_id = 1 ; ERROR: 0 
[2017/05/07 20:39:21]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 5 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_link WHERE 1 ORDER BY link_id DESC  LIMIT 6 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_photograph WHERE 1 ORDER BY photo_id DESC  LIMIT 9 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 10 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_article WHERE artcate_id = 8 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_admin WHERE admin_id = 1 ; ERROR: 0 
[2017/05/07 20:39:26]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 5 ; ERROR: 0 
[2017/05/07 20:39:47]  SELECT * FROM pre_link WHERE 1 ORDER BY link_id DESC  LIMIT 6 ; ERROR: 0 
[2017/05/07 20:39:47]  SELECT * FROM pre_photograph WHERE 1 ORDER BY photo_id DESC  LIMIT 9 ; ERROR: 0 
[2017/05/07 20:39:47]  SELECT * FROM pre_article WHERE 1 ORDER BY article_id DESC  LIMIT 10 ; ERROR: 0 
[2017/05/07 20:39:47]  SELECT * FROM pre_article WHERE artcate_id = 8 ; ERROR: 0 
[2017/05/07 20:39:47]  SELECT * FROM pre_admin WHERE admin_id = 1 ; ERROR: 0 
